ファイル名,ページ,番号,日本語,翻訳
タイ語_pdfplumber_抽出_最終版.csv,31,22.0,割付,การแบง่ พนื้ ทบี่ นแบบ แปลนเพอื่ ก าหนดจดุ ตดิ ตัง้ อยา่ งถกู ตอ้ ง
タイ語_pdfplumber_抽出_最終版.csv,31,23.0,埋め込み金物,อปุ กรณ์โลหะแบบฝังอยู่ ในคอนกรตี เพอื่ เป็น รากฐานของตัวยดึ สา หรับ ตดิ ตัง้ อปุ กรณ์ตา่ งๆ
タイ語_pdfplumber_抽出_最終版.csv,31,24.0,解体する（バラス）,รอื้ ถอน (ถอดเป็นชนิ้ ๆ)
タイ語_pdfplumber_抽出_最終版.csv,31,25.0,かぶり寸法,"ระยะคอนกรตี หมุ้ ผวิ เหล็ก, ระยะหมุ้ ของคอนกรตี"
タイ語_pdfplumber_抽出_最終版.csv,32,1.0,異形棒鋼,เหล็กขอ้ ออ้ ย
タイ語_pdfplumber_抽出_最終版.csv,32,2.0,結束線,ลวดผกู เหล็ก
タイ語_pdfplumber_抽出_最終版.csv,32,3.0,結束工具,เครอื่ งมอื ทใี่ ชก้ ารผกู เหล็ก
タイ語_pdfplumber_抽出_最終版.csv,32,4.0,鉄筋切断機,เครอื่ งตัดเหล็กเสรมิ
タイ語_pdfplumber_抽出_最終版.csv,32,5.0,鉄筋曲げ加工機,เครอื่ งดัดเหล็กเสรมิ
タイ語_pdfplumber_抽出_最終版.csv,32,8.0,アンカー,สมอ
タイ語_pdfplumber_抽出_最終版.csv,32,9.0,加工場,โรงแปรรูป
タイ語_pdfplumber_抽出_最終版.csv,32,10.0,スペーサ―,ลกู ปนู
タイ語_pdfplumber_抽出_最終版.csv,33,11.0,ドーナツ,ลกู ปนู กลม
タイ語_pdfplumber_抽出_最終版.csv,33,12.0,加工配筋図,แบบการวางและดัดเหล็ก เสรมิ
タイ語_pdfplumber_抽出_最終版.csv,33,13.0,配筋詳細図,แบบละเอยี ดของการวาง เหล็กเสรมิ
タイ語_pdfplumber_抽出_最終版.csv,33,14.0,開口補強筋,การเสรมิ เหล็กชอ่ งเปิด
タイ語_pdfplumber_抽出_最終版.csv,33,15.0,幅止め筋,เหล็กเสรมิ ทใี่ สเ่ พมิ่ เมอื่ มี การผกู เหล็กเสรมิ สองชัน้ เพอื่ ยดึ ใหร้ ะยะหา่ งระหวา่ ง เหล็กคงที่
タイ語_pdfplumber_抽出_最終版.csv,33,16.0,差筋,เหล็กเดอื ย
タイ語_pdfplumber_抽出_最終版.csv,33,17.0,柱主筋,"เหล็กเสรมิ หลักในเสา, เหล็กยนื"
タイ語_pdfplumber_抽出_最終版.csv,33,18.0,柱配筋,การวางเหล็กเสรมิ ในเสา
タイ語_pdfplumber_抽出_最終版.csv,33,19.0,スラブ筋,เหล็กเสรมิ ในพนื้
タイ語_pdfplumber_抽出_最終版.csv,33,20.0,ベース筋,เหล็กเสรมิ ในฐานราก
タイ語_pdfplumber_抽出_最終版.csv,34,21.0,帯筋（フープ）,เหล็กปลอกเสา (เหล็ก ปลอกรัดรอบ)
タイ語_pdfplumber_抽出_最終版.csv,34,22.0,下端筋,เหล็กเสรมิ ลา่ ง
タイ語_pdfplumber_抽出_最終版.csv,34,23.0,上端筋,เหล็กเสรมิ บน
タイ語_pdfplumber_抽出_最終版.csv,34,24.0,主筋,เหล็กเสรมิ หลัก
タイ語_pdfplumber_抽出_最終版.csv,34,25.0,あばら筋,เหล็กปลอกคาน
タイ語_pdfplumber_抽出_最終版.csv,35,1.0,はかま筋,เหล็กเสรมิ ครอบเหล็ก เสรมิ ในฐานราก
タイ語_pdfplumber_抽出_最終版.csv,35,2.0,縦筋,เหล็กเสรมิ แนวตัง้
タイ語_pdfplumber_抽出_最終版.csv,35,3.0,下筋,เหล็กเสรมิ ลา่ ง
タイ語_pdfplumber_抽出_最終版.csv,35,4.0,横筋,เหล็กเสรมิ แนวนอน
タイ語_pdfplumber_抽出_最終版.csv,35,5.0,腹筋,เหล็กเสรมิ ทเี่ รยี งขนานกับ เหล็กเสรมิ หลัก
タイ語_pdfplumber_抽出_最終版.csv,35,6.0,配力筋,เหล็กเสรมิ ทตี่ ัง้ ฉากกับ เหล็กเสรมิ หลักทรี่ ับแรง
タイ語_pdfplumber_抽出_最終版.csv,35,7.0,上筋,เหล็กเสรมิ บน
タイ語_pdfplumber_抽出_最終版.csv,35,8.0,スパイラル筋,เหล็กปลอกเกลยี ว
タイ語_pdfplumber_抽出_最終版.csv,35,9.0,鉄筋径,เสน้ ผา่ นศนู ยก์ ลางของ เหล็กเสรมิ
タイ語_pdfplumber_抽出_最終版.csv,35,10.0,かぶり厚さ,"ความหนาของระยะ คอนกรตี หมุ้ ผวิ เหล็ก, ความหนาของระยะหมุ้ ของคอนกรตี"
タイ語_pdfplumber_抽出_最終版.csv,36,11.0,角度,มมุ
タイ語_pdfplumber_抽出_最終版.csv,36,12.0,シングル,เหล็กเสรมิ ชัน้ เดยี ว
タイ語_pdfplumber_抽出_最終版.csv,36,13.0,ダブル,เหล็กเสรมิ สองชัน้
タイ語_pdfplumber_抽出_最終版.csv,36,14.0,千鳥結束,เหล็กเสรมิ สองชัน้ ผกู สลับ
タイ語_pdfplumber_抽出_最終版.csv,36,15.0,切断寸法,ขนาดความยาวของการตัด
タイ語_pdfplumber_抽出_最終版.csv,36,16.0,加工寸法,ขนาดการแปรรูป
タイ語_pdfplumber_抽出_最終版.csv,36,17.0,重ね継手,การตอ่ ทาบเหล็ก
タイ語_pdfplumber_抽出_最終版.csv,36,18.0,圧接継手,การตอ่ เหล็กดว้ ยการเชอื่ ม แกส๊ และแรงดัน
タイ語_pdfplumber_抽出_最終版.csv,36,19.0,開口部,ชอ่ งเปิด
タイ語_pdfplumber_抽出_最終版.csv,36,20.0,溶接金網,ตะแกรงเหล็กเชอื่ ม
タイ語_pdfplumber_抽出_最終版.csv,37,21.0,搬出,ล าเลยี งออก
タイ語_pdfplumber_抽出_最終版.csv,37,22.0,搬入,ล าเลยี งเขา้
タイ語_pdfplumber_抽出_最終版.csv,37,23.0,基礎,ฐานราก
タイ語_pdfplumber_抽出_最終版.csv,37,24.0,機械式継手,ขอ้ ตอ่ เหล็กเชงิ กล
タイ語_pdfplumber_抽出_最終版.csv,37,25.0,配筋検査,การตรวจสอบการจัดวาง เหล็กเสรมิ
タイ語_pdfplumber_抽出_最終版.csv,38,1.0,トラクタ,รถแทรกเตอร์
タイ語_pdfplumber_抽出_最終版.csv,38,2.0,ブルドーザ,รถดันดนิ
タイ語_pdfplumber_抽出_最終版.csv,38,3.0,トラクタショベル,รถตัก
タイ語_pdfplumber_抽出_最終版.csv,38,4.0,ホイルローダ,รถตักลอ้ ยำง
タイ語_pdfplumber_抽出_最終版.csv,38,5.0,ダンプトラック,รถบรรทกุ เททำ้ ย
タイ語_pdfplumber_抽出_最終版.csv,38,6.0,油圧ショベル,รถขดุ ระบบไฮดรอลกิ
タイ語_pdfplumber_抽出_最終版.csv,38,7.0,バックホウ,รถแบคโฮ
タイ語_pdfplumber_抽出_最終版.csv,38,8.0,ローディングショベル,รถขดุ ขนำดใหญ่
タイ語_pdfplumber_抽出_最終版.csv,38,9.0,ローラ,รถบดดนิ
タイ語_pdfplumber_抽出_最終版.csv,38,10.0,バケット,บงุ้ ก๋ี
タイ語_pdfplumber_抽出_最終版.csv,39,11.0,ブーム,บมู
タイ語_pdfplumber_抽出_最終版.csv,39,12.0,アーム,อำรม์
タイ語_pdfplumber_抽出_最終版.csv,39,13.0,ブレード（排土板）,ใบมดี (ใบดันดนิ )
タイ語_pdfplumber_抽出_最終版.csv,39,14.0,タイヤ,ยำงรถ
タイ語_pdfplumber_抽出_最終版.csv,39,15.0,クローラ,ตนี ตะขำบ
タイ語_pdfplumber_抽出_最終版.csv,39,16.0,キー（鍵）,คยี ์ (กญุ แจ)
タイ語_pdfplumber_抽出_最終版.csv,39,17.0,作業装置 （アタッチメント）,สว่ นทที่ ำงำน(อปุ กรณ์)
タイ語_pdfplumber_抽出_最終版.csv,39,18.0,エンジン,เครอื่ งยนต์
タイ語_pdfplumber_抽出_最終版.csv,39,19.0,ディーゼルエンジン,เครอื่ งยนตด์ เี ซล
タイ語_pdfplumber_抽出_最終版.csv,39,20.0,エンジンオイル,น ้ำมันเครอื่ ง
タイ語_pdfplumber_抽出_最終版.csv,40,21.0,オルタネータ （充電発電機）,"อัลเทอรเ์ นเตอร,์ ไดชำรจ์ (เครอื่ งปั่นไฟและสำมำรถ ชำรจ์ ไฟเขำ้ แบตเตอร)ี่"
タイ語_pdfplumber_抽出_最終版.csv,40,22.0,バッテリ,แบตเตอรี่
タイ語_pdfplumber_抽出_最終版.csv,40,23.0,燃料,เชอื้ เพลงิ
タイ語_pdfplumber_抽出_最終版.csv,40,24.0,軽油,น ้ำมันดเี ซล
タイ語_pdfplumber_抽出_最終版.csv,40,25.0,ブレーキ,เบรค
タイ語_pdfplumber_抽出_最終版.csv,41,1.0,油圧シリンダ,กระบอกสบู ไฮดรอลกิ
タイ語_pdfplumber_抽出_最終版.csv,41,2.0,油圧モータ,มอเตอรไ์ ฮดรอลกิ
タイ語_pdfplumber_抽出_最終版.csv,41,3.0,油圧ポンプ,ป๊ัมไฮดรอลกิ
タイ語_pdfplumber_抽出_最終版.csv,41,4.0,水漏れ,น ้ำรั่ว
タイ語_pdfplumber_抽出_最終版.csv,41,5.0,油漏れ,น ้ำมันรั่ว
タイ語_pdfplumber_抽出_最終版.csv,41,6.0,冷却水,น ้ำหลอ่ เย็น
タイ語_pdfplumber_抽出_最終版.csv,41,7.0,ブレーキ液,น ้ำมันเบรค
タイ語_pdfplumber_抽出_最終版.csv,41,8.0,燃料タンク,ถังน ้ำมัน
タイ語_pdfplumber_抽出_最終版.csv,41,9.0,ファンベルト,สำยพำนพัดลมหมอ้ น ้ำ
タイ語_pdfplumber_抽出_最終版.csv,41,10.0,空気圧,แรงดันลมยำง
タイ語_pdfplumber_抽出_最終版.csv,41,11.0,クラッチ,คลัตช์
タイ語_pdfplumber_抽出_最終版.csv,41,12.0,急発進,เหยยี บคันเรง่ ออกตัวทันที
タイ語_pdfplumber_抽出_最終版.csv,41,13.0,急ブレーキ,กดเบรคใหค้ วำมเร็วลดลง ทันที
タイ語_pdfplumber_抽出_最終版.csv,42,14.0,アイドリング,สภำวะของเครอื่ งยนตท์ ี่ หมนุ ดว้ ยอตั รำรอบต ำ่ สดุ เปลำ่ ๆ
タイ語_pdfplumber_抽出_最終版.csv,42,15.0,走行,รถแลน่
タイ語_pdfplumber_抽出_最終版.csv,42,16.0,旋回,หมนุ
タイ語_pdfplumber_抽出_最終版.csv,42,17.0,安全ロック,เซฟตลี้ ็อค
タイ語_pdfplumber_抽出_最終版.csv,42,18.0,安全支柱,เสำค ้ำเพอื่ ควำมปลอดภัย
タイ語_pdfplumber_抽出_最終版.csv,42,19.0,補給（する）,(กำร)เตมิ
タイ語_pdfplumber_抽出_最終版.csv,42,20.0,駐車（する）,(กำร)จอดรถ
タイ語_pdfplumber_抽出_最終版.csv,42,21.0,歩行者,คนเดนิ เทำ้
タイ語_pdfplumber_抽出_最終版.csv,42,22.0,車両,ยำนพำหนะมลี อ้ ทวี่ งิ่ บนบก
タイ語_pdfplumber_抽出_最終版.csv,42,23.0,死角,จดุ บอด
タイ語_pdfplumber_抽出_最終版.csv,42,24.0,斜面,"ทำงลำด, พนื้ ทลี่ ำดเอยี ง"
タイ語_pdfplumber_抽出_最終版.csv,42,25.0,転圧（する）,(กำร)บดอดั
タイ語_pdfplumber_抽出_最終版.csv,43,1.0,接触（する）,การชน (ชน)
タイ語_pdfplumber_抽出_最終版.csv,43,2.0,作動（する）,การท างาน (ท างาน)
タイ語_pdfplumber_抽出_最終版.csv,43,3.0,整備（する）,การซอ่ มบ ารงุ (ซอ่ มบ ารงุ )
タイ語_pdfplumber_抽出_最終版.csv,43,4.0,点検（する）,การตรวจเช็ค (ตรวจเช็ค)
タイ語_pdfplumber_抽出_最終版.csv,43,5.0,動かす,เดนิ เครอื่ ง
タイ語_pdfplumber_抽出_最終版.csv,43,6.0,運転（する）,การขับ (ขับ)
タイ語_pdfplumber_抽出_最終版.csv,43,7.0,測る,วัด
タイ語_pdfplumber_抽出_最終版.csv,43,8.0,操作（する）,การควบคมุ การท างาน (ควบคมุ การท างาน)
タイ語_pdfplumber_抽出_最終版.csv,43,9.0,停止（する）,"การหยดุ (หยดุ ) , การจอด (จอด)"
タイ語_pdfplumber_抽出_最終版.csv,43,10.0,切る,ตัด
タイ語_pdfplumber_抽出_最終版.csv,43,11.0,回す,หมนุ
タイ語_pdfplumber_抽出_最終版.csv,43,12.0,押す,"ผลัก, ดัน"
タイ語_pdfplumber_抽出_最終版.csv,43,13.0,集める,รวบรวม
タイ語_pdfplumber_抽出_最終版.csv,43,14.0,触る,"แตะตอ้ ง, สมั ผัส"
タイ語_pdfplumber_抽出_最終版.csv,43,15.0,縛る,"มัด, รัด"
タイ語_pdfplumber_抽出_最終版.csv,43,16.0,揃える,"ท ำใหเ้ทำ่ กนั , จัดใหเ้สมอ"
タイ語_pdfplumber_抽出_最終版.csv,43,17.0,結ぶ,"ผกู , มัด"
タイ語_pdfplumber_抽出_最終版.csv,43,18.0,しゃがむ,นั่งยองๆ
タイ語_pdfplumber_抽出_最終版.csv,43,19.0,調整（する）,การปรับ (ปรับ)
タイ語_pdfplumber_抽出_最終版.csv,43,20.0,閉じる,ปิด
タイ語_pdfplumber_抽出_最終版.csv,44,1.0,取り出す,เอาออก
タイ語_pdfplumber_抽出_最終版.csv,44,2.0,戻す,กลับคนื
タイ語_pdfplumber_抽出_最終版.csv,44,3.0,仕上げる,ท าใหเ้สร็จ
タイ語_pdfplumber_抽出_最終版.csv,44,4.0,折れる,หัก
タイ語_pdfplumber_抽出_最終版.csv,44,5.0,欠ける,บนิ่
タイ語_pdfplumber_抽出_最終版.csv,44,6.0,近づく,เขา้ ใกล้
タイ語_pdfplumber_抽出_最終版.csv,44,7.0,電源を入れる,เปิดเครอื่ ง
タイ語_pdfplumber_抽出_最終版.csv,44,8.0,電源を落とす,ตัดไฟ
タイ語_pdfplumber_抽出_最終版.csv,44,9.0,スイッチを切る,ปิดสวติ ช์
タイ語_pdfplumber_抽出_最終版.csv,44,10.0,固定（する）,การยดึ ใหค้ งท ี่ (ยดึ ใหค้ งท)ี่
タイ語_pdfplumber_抽出_最終版.csv,44,11.0,ゆるめる,คลาย
タイ語_pdfplumber_抽出_最終版.csv,44,12.0,伸ばす,ยดื
タイ語_pdfplumber_抽出_最終版.csv,44,13.0,外す,ถอดออก
タイ語_pdfplumber_抽出_最終版.csv,44,14.0,曲げる,งอ
タイ語_pdfplumber_抽出_最終版.csv,44,15.0,出す,"ยนื่ , สง่"
タイ語_pdfplumber_抽出_最終版.csv,44,16.0,乾かす,ท าใหแ้ หง้
タイ語_pdfplumber_抽出_最終版.csv,44,17.0,数える,นับ
タイ語_pdfplumber_抽出_最終版.csv,44,18.0,運ぶ,ขน
タイ語_pdfplumber_抽出_最終版.csv,44,19.0,積む,วางซอ้ น
タイ語_pdfplumber_抽出_最終版.csv,44,20.0,下ろす,เอาลง
タイ語_pdfplumber_抽出_最終版.csv,44,21.0,離れる,ออกหา่ ง
タイ語_pdfplumber_抽出_最終版.csv,45,1.0,位置,ต ำแหน่ง
タイ語_pdfplumber_抽出_最終版.csv,45,2.0,寸法,ขนำด
タイ語_pdfplumber_抽出_最終版.csv,45,3.0,測定（する）,การวดั (วดั )
タイ語_pdfplumber_抽出_最終版.csv,45,4.0,計測（する）,การวดั (วดั )
タイ語_pdfplumber_抽出_最終版.csv,45,5.0,計測器,"อปุ กรณ์วดั , เกจวดั"
タイ語_pdfplumber_抽出_最終版.csv,45,6.0,温度,อณุ หภมู ิ
タイ語_pdfplumber_抽出_最終版.csv,45,7.0,高さ,ควำมสงู
タイ語_pdfplumber_抽出_最終版.csv,45,8.0,長さ,ควำมยำว
タイ語_pdfplumber_抽出_最終版.csv,45,9.0,重さ,น ้ำหนัก
タイ語_pdfplumber_抽出_最終版.csv,45,10.0,厚さ,ควำมหนำ
タイ語_pdfplumber_抽出_最終版.csv,45,11.0,硬さ,ควำมแข็ง
タイ語_pdfplumber_抽出_最終版.csv,45,12.0,深さ,ควำมลกึ
タイ語_pdfplumber_抽出_最終版.csv,45,13.0,表面,พนื้ ผวิ
タイ語_pdfplumber_抽出_最終版.csv,45,14.0,すきま,ชอ่ งวำ่ งแคบๆ
タイ語_pdfplumber_抽出_最終版.csv,45,15.0,中心,ศนู ยก์ ลำง
タイ語_pdfplumber_抽出_最終版.csv,46,16.0,値,คำ่
タイ語_pdfplumber_抽出_最終版.csv,46,17.0,安定（する）,"ความเสถยี ร (เสถยี ร), ความ มนั่ คง (มนั่ คง)"
タイ語_pdfplumber_抽出_最終版.csv,46,18.0,大きさ,ขนำด
タイ語_pdfplumber_抽出_最終版.csv,46,19.0,数,จ ำนวน
タイ語_pdfplumber_抽出_最終版.csv,46,20.0,誤差,ควำมคลำดเคลอื่ น
タイ語_pdfplumber_抽出_最終版.csv,46,21.0,中,ขำ้ งใน
タイ語_pdfplumber_抽出_最終版.csv,46,22.0,反対,ตรงขำ้ ม
タイ語_pdfplumber_抽出_最終版.csv,46,23.0,周り,รอบ
タイ語_pdfplumber_抽出_最終版.csv,46,24.0,尺,หน่วยควำมยำวของญปี่ ่นุ
タイ語_pdfplumber_抽出_最終版.csv,46,25.0,青,น ้ำเงนิ
タイ語_pdfplumber_抽出_最終版.csv,46,26.0,赤,แดง
タイ語_pdfplumber_抽出_最終版.csv,46,27.0,白,ขำว
タイ語_pdfplumber_抽出_最終版.csv,46,28.0,黄色,เหลอื ง
タイ語_pdfplumber_抽出_最終版.csv,47,3.0,掃く,กวาด
タイ語_pdfplumber_抽出_最終版.csv,47,4.0,持ち上げる,ยกขนึ้
タイ語_pdfplumber_抽出_最終版.csv,47,5.0,束ねる,มัดรวม
タイ語_pdfplumber_抽出_最終版.csv,47,6.0,足をくじく,ขาแพลง
タイ語_pdfplumber_抽出_最終版.csv,48,1.0,一輪車,รถเข็นลอ้ เดยี่ ว
タイ語_pdfplumber_抽出_最終版.csv,48,2.0,支柱,ไมค้ ้ายัน
タイ語_pdfplumber_抽出_最終版.csv,48,3.0,ショベル,"เสยี บ, พลั่ว"
